12	2	4.065747	0.05315495	-10.15032	4.02386	1.732863	-10.1016	-0.4182523	0.6789817	2
12	3	-0.7206575	0.05315495	27.62263	-0.7363144	1.497155	27.58862	1.616043	0.2993091	3
12	4	0.01569426	0.05315495	28.21435	-0.001940755	1.559874	28.17956	1.692717	0.3440714	3
12	5	-14.4665	0.05315495	15.57025	-14.39517	1.813614	15.56728	0.80913	-0.1559355	0
12	6	4.501733	0.05315495	18.83076	4.477732	1.539784	18.80446	1.483464	0.7276233	0
12	1	4.086679	0.05315495	-9.205915	4.07445	1.476032	-9.172379	0.3309728	0.8523352	2
12	2	4.065747	0.05315495	-10.15032	4.02386	1.732863	-10.1016	0.312243	0.8515967	2
12	3	-0.7206575	0.05315495	27.62263	-0.7363144	1.497155	27.58862	1.061371	0.6827299	3
12	4	0.01569426	0.05315495	28.21435	-0.001940755	1.559874	28.17956	1.073107	0.7087088	3
12	5	-14.4665	0.05315495	15.57025	-14.39517	1.813614	15.56728	0.8223438	0.1977695	0
12	6	4.501733	0.05315495	18.83076	4.477732	1.539784	18.80446	0.8870075	0.8669785	0
13	1	4.087968	0.05315495	-9.147763	4.076037	1.473527	-9.116204	-0.3550124	0.6813835	2
13	2	4.067176	0.05315495	-10.08588	4.032463	1.735499	-10.03516	-0.414194	0.6791359	2
13	3	-0.7659996	0.05315495	27.5862	-0.7795634	1.498071	27.55098	1.611525	0.2966717	3
13	4	-0.03455012	0.05315495	28.17397	-0.05265334	1.560627	28.13744	1.687279	0.3408965	3
13	5	-14.3363	0.05315495	15.4873	-14.2418	1.796784	15.4775	0.8081583	-0.1534764	0
13	6	4.47222	0.05315495	18.82412	4.448331	1.539757	18.79599	1.480767	0.7242268	0
14	1	4.089201	0.05315495	-9.093239	4.077186	1.472893	-9.063565	-0.3515685	0.6815171	2
14	2	4.069082	0.05315495	-10.01348	4.041906	1.740322	-9.962019	-0.409654	0.6793417	2
14	3	-0.8084573	0.05315495	27.55208	-0.8192445	1.497688	27.51483	1.607315	0.2942141	3
14	4	-0.0904928	0.05315495	28.12902	-0.107107	1.560107	28.09022	1.681261	0.3373831	3
14	5	-14.18816	0.05315495	15.39391	-14.07433	1.783675	15.37105	0.8070699	-0.1506536	0
14	6	4.435369	0.05315495	18.81583	4.412036	1.539823	18.78594	1.477417	0.7200074	0
14	7	2.733577	0.05315495	-12.76892	2.688564	1.688475	-12.75689	-0.4881047	0.5483359	0
15	1	4.090392	0.05315495	-9.041391	4.07832	1.473755	-9.013165	-0.3482943	0.681646	2
15	2	4.071383	0.05315495	-9.934481	4.053058	1.737037	-9.885974	-0.4047136	0.6795902	2
15	3	-0.8487879	0.05315495	27.51967	-0.8572347	1.496321	27.47984	1.603335	0.2918903	3
15	4	-0.1511659	0.05315495	28.08027	-0.1636726	1.55672	28.0382	1.674777	0.333598	3
15	5	-14.02451	0.05315495	15.29139	-13.8957	1.77798	15.25167	0.8058733	-0.1475046	0
15	6	4.392158	0.05315495	18.80611	4.368516	1.528968	18.76769	1.473514	0.7150904	0
15	7	2.709476	0.05315495	-12.69732	2.687747	1.661389	-12.66294	-0.4822881	0.5461912	0
15	8	-20.777	0.05315495	16.36149	-20.75973	1.547224	16.3982	0.7756931	-0.2549893	0
15	1	4.090392	0.05315495	-9.041391	4.07832	1.473755	-9.013165	0.3342357	0.8524662	2
15	2	4.071383	0.05315495	-9.934481	4.053058	1.737037	-9.885974	0.3165236	0.8517956	2
15	3	-0.8487879	0.05315495	27.51967	-0.8572347	1.496321	27.47984	1.05933	0.6782094	3
15	4	-0.1511659	0.05315495	28.08027	-0.1636726	1.55672	28.0382	1.070447	0.7028219	3
15	5	-14.02451	0.05315495	15.29139	-13.8957	1.77798	15.25167	0.8168132	0.213363	0
15	6	4.392158	0.05315495	18.80611	4.368516	1.528968	18.76769	0.8865185	0.8631127	0
15	7	2.709476	0.05315495	-12.69732	2.687747	1.661389	-12.66294	0.2617297	0.8037468	0
15	8	-20.777	0.05315495	16.36149	-20.75973	1.547224	16.3982	0.8380359	-0.02486849	0
16	1	4.09156	0.05315495	-8.991314	4.07998	1.473229	-8.962436	-0.3451324	0.6817725	2
16	2	4.074013	0.05315495	-9.850163	4.06321	1.729123	-9.804084	-0.3994505	0.6798742	2
16	3	-0.8876876	0.05315495	27.48842	-0.8932588	1.494619	27.4466	1.599512	0.2896585	3
16	4	-0.2156483	0.05315495	28.02845	-0.2223872	1.549698	27.98162	1.667936	0.3296039	3
16	5	-13.84749	0.05315495	15.18087	-13.80205	1.858558	15.20754	0.8045753	-0.1440609	0
16	6	4.343434	0.05315495	18.79515	4.320488	1.524642	18.75315	1.469143	0.7095853	0
16	7	2.675822	0.05315495	-12.5969	2.670537	1.637559	-12.55994	-0.4741719	0.5432084	0
16	8	-20.75617	0.05315495	16.36708	-20.73985	1.547249	16.40521	0.7759697	-0.2547163	0
16	1	4.09156	0.05315495	-8.991314	4.07998	1.473229	-8.962436	0.3352288	0.8525074	2
16	2	4.074013	0.05315495	-9.850163	4.06321	1.729123	-9.804084	0.3181958	0.8518884	2
16	3	-0.8876876	0.05315495	27.48842	-0.8932588	1.494619	27.4466	1.05871	0.676837	3
16	4	-0.2156483	0.05315495	28.02845	-0.2223872	1.549698	27.98162	1.06942	0.7005469	3
16	5	-13.84749	0.05315495	15.18087	-13.80205	1.858558	15.20754	0.8146213	0.2196085	0
16	6	4.343434	0.05315495	18.79515	4.320488	1.524642	18.75315	0.8863012	0.8613937	0
16	7	2.675822	0.05315495	-12.5969	2.670537	1.637559	-12.55994	0.2637213	0.8025595	0
16	8	-20.75617	0.05315495	16.36708	-20.73985	1.547249	16.40521	0.8381468	-0.02413332	0
17	1	4.092732	0.05315495	-8.94217	4.083477	1.471807	-8.912516	-0.3420308	0.6818995	2
17	2	4.076922	0.05315495	-9.76171	4.073303	1.714652	-9.71919	-0.3939371	0.6801887	2
17	3	-0.9257835	0.05315495	27.45781	-0.928997	1.492656	27.41394	1.595784	0.2874821	3
17	4	-0.2830803	0.05315495	27.97426	-0.284174	1.539777	27.92236	1.660835	0.3254584	3
17	5	-13.78784	0.05315495	15.1438	-13.72252	1.840646	15.14654	0.8041392	-0.1428916	0
17	6	4.289933	0.05315495	18.78312	4.266924	1.519433	18.73775	1.464382	0.7035878	0
17	7	2.634028	0.05315495	-12.47154	2.635521	1.625571	-12.41165	-0.4641061	0.5395229	0
17	8	-20.72695	0.05315495	16.37492	-20.71158	1.547268	16.41428	0.7763581	-0.2543328	0
17	1	4.092732	0.05315495	-8.94217	4.083477	1.471807	-8.912516	0.3362034	0.8525488	2
17	2	4.076922	0.05315495	-9.76171	4.073303	1.714652	-9.71919	0.31995	0.851991	2
17	3	-0.9257835	0.05315495	27.45781	-0.928997	1.492656	27.41394	1.058102	0.6754929	3
17	4	-0.2830803	0.05315495	27.97426	-0.284174	1.539777	27.92236	1.068345	0.6981679	3
17	5	-13.78784	0.05315495	15.1438	-13.72252	1.840646	15.14654	0.8138861	0.2217128	0
17	6	4.289933	0.05315495	18.78312	4.266924	1.519433	18.73775	0.8860625	0.8595061	0
17	7	2.634028	0.05315495	-12.47154	2.635521	1.625571	-12.41165	0.2662076	0.8010849	0
17	8	-20.72695	0.05315495	16.37492	-20.71158	1.547268	16.41428	0.8383022	-0.02310252	0
18	1	4.093939	0.05315495	-8.893209	4.089058	1.469004	-8.862422	-0.3389423	0.6820303	2
18	2	4.080076	0.05315495	-9.670197	4.083386	1.703946	-9.634264	-0.3882401	0.6805296	2
18	3	-0.9636275	0.05315495	27.4274	-0.9651242	1.490311	27.38144	1.592096	0.2853291	3
18	4	-0.3526741	0.05315495	27.91834	-0.3522974	1.528382	27.85913	1.653563	0.3212131	3
18	5	-13.70103	0.05315495	15.08988	-13.64323	1.83674	15.07557	0.8035025	-0.1411821	0
18	6	4.232291	0.05315495	18.77015	4.207685	1.514791	18.72021	1.459296	0.6971809	0
18	7	2.585348	0.05315495	-12.32461	2.594821	1.61554	-12.23889	-0.4524013	0.5352567	0
18	8	-20.69047	0.05315495	16.38471	-20.67616	1.54729	16.42519	0.7768438	-0.2538533	0
18	1	4.093939	0.05315495	-8.893209	4.089058	1.469004	-8.862422	0.3371745	0.8525913	2
18	2	4.080076	0.05315495	-9.670197	4.083386	1.703946	-9.634264	0.3217649	0.8521023	2
18	3	-0.9636275	0.05315495	27.4274	-0.9651242	1.490311	27.38144	1.057499	0.6741578	3
18	4	-0.3526741	0.05315495	27.91834	-0.3522974	1.528382	27.85913	1.067236	0.6957126	3
18	5	-13.70103	0.05315495	15.08988	-13.64323	1.83674	15.07557	0.8128168	0.2247755	0
18	6	4.232291	0.05315495	18.77015	4.207685	1.514791	18.72021	0.8858053	0.8574725	0
18	7	2.585348	0.05315495	-12.32461	2.594821	1.61554	-12.23889	0.2691215	0.7993675	0
18	8	-20.69047	0.05315495	16.38471	-20.67616	1.54729	16.42519	0.8384963	-0.02181554	0
19	1	4.095209	0.05315495	-8.843776	4.09587	1.466429	-8.811626	-0.3358269	0.6821679	2
19	2	4.083449	0.05315495	-9.576587	4.095763	1.696771	-9.542227	-0.3824194	0.6808945	2
19	3	-1.001693	0.05315495	27.39681	-1.002123	1.487696	27.34852	1.588402	0.2831724	3
19	4	-0.4237211	0.05315495	27.86125	-0.4266166	1.521054	27.79667	1.646198	0.3169134	3
19	5	-13.59033	0.05315495	15.0222	-13.52613	1.810038	14.99304	0.8027152	-0.138988	0
19	6	4.171062	0.05315495	18.75637	4.144673	1.510673	18.70486	1.453942	0.6904365	0
19	7	2.531833	0.05315495	-12.15882	2.533668	1.620592	-12.05288	-0.4393754	0.530599	0
19	8	-20.64769	0.05315495	16.39618	-20.62697	1.527843	16.44524	0.7774147	-0.2532897	0
20	1	4.096573	0.05315495	-8.793314	4.099516	1.467143	-8.760912	-0.3326504	0.6823158	2
20	2	4.08703	0.05315495	-9.481721	4.123137	1.681803	-9.44346	-0.3765285	0.681282	2
20	3	-1.040377	0.05315495	27.36572	-1.040219	1.485625	27.31411	1.584663	0.2809898	3
20	4	-0.4955961	0.05315495	27.8035	-0.5012727	1.519806	27.73624	1.638807	0.3125985	3
20	5	-13.45897	0.05315495	14.94254	-13.39047	1.789493	14.90135	0.8017918	-0.1363641	0
20	6	4.106722	0.05315495	18.7419	4.07921	1.507661	18.68915	1.448369	0.6834168	0
20	7	2.474333	0.05315495	-11.97677	2.443785	1.611787	-11.87181	-0.4252586	0.5256318	0
20	8	-20.59946	0.05315495	16.40912	-20.57778	1.524085	16.45955	0.77806	-0.2526528	0
20	9	2.014329	0.05315495	24.12546	2.051255	1.797553	24.09407	1.619736	0.4872351	0
20	1	4.096573	0.05315495	-8.793314	4.099516	1.467143	-8.760912	0.3391556	0.8526843	2
20	2	4.08703	0.05315495	-9.481721	4.123137	1.681803	-9.44346	0.3255028	0.8523476	2
20	3	-1.040377	0.05315495	27.36572	-1.040219	1.485625	27.31411	1.056276	0.67145	3
20	4	-0.4955961	0.05315495	27.8035	-0.5012727	1.519806	27.73624	1.064958	0.6906702	3
20	5	-13.45897	0.05315495	14.94254	-13.39047	1.789493	14.90135	0.8098947	0.2333155	0
20	6	4.106722	0.05315495	18.7419	4.07921	1.507661	18.68915	0.8852451	0.8530424	0
20	7	2.474333	0.05315495	-11.97677	2.443785	1.611787	-11.87181	0.2760201	0.7954508	0
20	8	-20.59946	0.05315495	16.40912	-20.57778	1.524085	16.45955	0.8389806	-0.01860452	0
20	9	2.014329	0.05315495	24.12546	2.051255	1.797553	24.09407	0.9920141	0.7792217	0
21	1	4.098061	0.05315495	-8.741373	4.104224	1.469205	-8.707791	-0.3293852	0.6824771	2
21	2	4.090816	0.05315495	-9.386328	4.133972	1.687021	-9.343799	-0.3706138	0.6816919	2
21	3	-1.079997	0.05315495	27.33389	-1.080048	1.483686	27.28105	1.580851	0.2787639	3
21	4	-0.5677586	0.05315495	27.74551	-0.5825107	1.530307	27.67874	1.631446	0.3083011	3
21	5	-13.30975	0.05315495	14.85242	-13.23537	1.784986	14.79325	0.8007436	-0.1333561	0
21	6	4.039687	0.05315495	18.72682	4.009929	1.506903	18.67332	1.44262	0.6761752	0
21	7	2.410806	0.05315495	-11.78163	2.39233	1.688157	-11.76303	-0.4101321	0.5201886	0
21	8	-20.54649	0.05315495	16.42333	-20.52343	1.521363	16.47498	0.7787703	-0.2519517	0
21	9	2.015047	0.05315495	24.1039	2.053822	1.797581	24.07322	1.618584	0.4872933	0
22	1	4.099699	0.05315495	-8.687601	4.10939	1.472395	-8.652217	-0.3260102	0.6826547	2
22	2	4.094813	0.05315495	-9.291021	4.137377	1.705803	-9.241077	-0.3647149	0.682125	2
22	3	-1.1208	0.05315495	27.3011	-1.120821	1.482106	27.24745	1.576941	0.2764815	3
22	4	-0.639752	0.05315495	27.68766	-0.6623982	1.548215	27.63172	1.624161	0.3040481	3
22	5	-13.1451	0.05315495	14.75315	-13.064	1.767999	14.66593	0.7995797	-0.1300027	0
22	6	3.970316	0.05315495	18.71122	3.936219	1.510245	18.65934	1.436731	0.6687577	0
22	7	2.388423	0.05315495	-11.7169	2.357391	1.677061	-11.6848	-0.4050639	0.5182816	0
22	8	-20.48943	0.05315495	16.43864	-20.4637	1.520512	16.49061	0.7795379	-0.2511938	0
22	9	2.016053	0.05315495	24.07367	2.056467	1.797607	24.04375	1.616968	0.4873748	0
22	10	0.2659313	0.05315495	-6.914118	0.2931398	1.6793	-6.889808	-0.05176161	0.3601615	4
23	1	4.101464	0.05315495	-8.631802	4.113764	1.475831	-8.594703	-0.3225111	0.6828462	2
23	2	4.098969	0.05315495	-9.196342	4.118198	1.717582	-9.145117	-0.3588634	0.6825755	2
23	3	-1.162965	0.05315495	27.26722	-1.163411	1.481293	27.21259	1.572919	0.2741336	3
23	4	-0.7112014	0.05315495	27.63025	-0.736835	1.557758	27.58482	1.616988	0.2998608	3
23	5	-12.96713	0.05315495	14.64584	-12.9198	1.858287	14.66513	0.7983072	-0.1263375	0
23	6	3.898921	0.05315495	18.69516	3.859056	1.518155	18.64847	1.430734	0.6612037	0
23	7	2.355723	0.05315495	-11.62353	2.317855	1.667966	-11.5943	-0.3977551	0.515506	0
23	8	-20.42881	0.05315495	16.4549	-20.39879	1.523013	16.50532	0.7803558	-0.2503865	0
23	9	2.01731	0.05315495	24.03591	2.059265	1.797636	24.00693	1.61495	0.4874766	0
23	10	0.27477	0.05315495	-6.913175	0.3023164	1.679238	-6.886745	-0.05199975	0.3607385	4
23	11	0.27477	0.05315495	-6.913174	0.2905507	1.518396	-6.874384	-0.05199975	0.3607385	4
23	1	4.101464	0.05315495	-8.631802	4.113764	1.475831	-8.594703	0.3423588	0.8528569	2
23	2	4.098969	0.05315495	-9.196342	4.118198	1.717582	-9.145117	0.3311626	0.8527688	2
23	3	-1.162965	0.05315495	27.26722	-1.163411	1.481293	27.21259	1.054323	0.667125	3
23	4	-0.7112014	0.05315495	27.63025	-0.736835	1.557758	27.58482	1.061522	0.6830635	3
23	5	-12.96713	0.05315495	14.64584	-12.9198	1.858287	14.66513	0.8040104	0.250668	0
23	6	3.898921	0.05315495	18.69516	3.859056	1.518155	18.64847	0.8843181	0.845711	0
23	7	2.355723	0.05315495	-11.62353	2.317855	1.667966	-11.5943	0.2830256	0.7912662	0
23	8	-20.42881	0.05315495	16.4549	-20.39879	1.523013	16.50532	0.8398885	-0.01258397	0
23	9	2.01731	0.05315495	24.03591	2.059265	1.797636	24.00693	0.9902381	0.7793268	0
23	10	0.27477	0.05315495	-6.913175	0.3023164	1.679238	-6.886745	0.3764433	0.7178491	4
23	11	0.27477	0.05315495	-6.913174	0.2905507	1.518396	-6.874384	0.3764433	0.7178491	4
24	1	4.103339	0.05315495	-8.57384	4.114964	1.478306	-8.536042	-0.3188781	0.6830496	2
24	2	4.103256	0.05315495	-9.102714	4.085137	1.727506	-9.054008	-0.3530846	0.6830406	2
24	3	-1.206611	0.05315495	27.23215	-1.208873	1.481788	27.17674	1.568775	0.2717143	3
24	4	-0.7818084	0.05315495	27.57351	-0.8083867	1.55262	27.53753	1.609956	0.2957554	3
24	5	-12.90683	0.05315495	14.61046	-12.87837	1.819194	14.56806	0.7979003	-0.1250858	0
24	6	3.825772	0.05315495	18.6787	3.787001	1.5265	18.6405	1.424656	0.6535468	0
24	7	2.31426	0.05315495	-11.50535	2.264908	1.650312	-11.46648	-0.3885448	0.512004	0
24	8	-20.36511	0.05315495	16.47199	-20.33004	1.528887	16.51813	0.781218	-0.2495351	0
24	9	2.018784	0.05315495	23.99165	2.069654	1.77502	23.95396	1.612583	0.487596	0
24	10	0.2880274	0.05315495	-6.911754	0.3154885	1.679241	-6.883344	-0.05235709	0.361605	4
24	11	0.2880273	0.05315495	-6.911753	0.3039106	1.518397	-6.873325	-0.05235703	0.361605	4
24	1	4.103339	0.05315495	-8.57384	4.114964	1.478306	-8.536042	0.3435083	0.8529229	2
24	2	4.103256	0.05315495	-9.102714	4.085137	1.727506	-9.054008	0.3330195	0.8529201	2
24	3	-1.206611	0.05315495	27.23215	-1.208873	1.481788	27.17674	1.053627	0.6655852	3
24	4	-0.7818084	0.05315495	27.57351	-0.8083867	1.55262	27.53753	1.060397	0.6805725	3
24	5	-12.90683	0.05315495	14.61046	-12.87837	1.819194	14.56806	0.8033086	0.2527953	0
24	6	3.825772	0.05315495	18.6787	3.787001	1.5265	18.6405	0.8839918	0.8431303	0
24	7	2.31426	0.05315495	-11.50535	2.264908	1.650312	-11.46648	0.2853694	0.7898034	0
24	8	-20.36511	0.05315495	16.47199	-20.33004	1.528887	16.51813	0.8402273	-0.01033664	0
24	9	2.018784	0.05315495	23.99165	2.069654	1.77502	23.95396	0.9893602	0.7793788	0
24	10	0.2880274	0.05315495	-6.911754	0.3154885	1.679241	-6.883344	0.3764715	0.7183168	4
24	11	0.2880273	0.05315495	-6.911753	0.3039106	1.518397	-6.873325	0.3764715	0.7183168	4
25	1	4.105315	0.05315495	-8.513644	4.107369	1.479452	-8.476825	-0.3151058	0.6832641	2
25	2	4.107663	0.05315495	-9.010454	4.087274	1.732763	-8.965666	-0.3473983	0.683519	2
25	3	-1.2518	0.05315495	27.19584	-1.257679	1.484601	27.14043	1.564505	0.2692217	3
25	4	-0.8513465	0.05315495	27.51763	-0.8778663	1.542159	27.48872	1.603083	0.2917432	3
25	5	-12.81904	0.05315495	14.55929	-12.78758	1.817148	14.50079	0.7973149	-0.1232545	0
25	6	3.751102	0.05315495	18.6619	3.712322	1.531838	18.63005	1.418518	0.6458155	0
25	7	2.265418	0.05315495	-11.36569	2.204419	1.634632	-11.31147	-0.3777353	0.5079033	0
25	8	-20.29875	0.05315495	16.48979	-20.2643	1.53496	16.52905	0.7821195	-0.2486453	0
25	9	2.020446	0.05315495	23.94173	2.072872	1.770625	23.90267	1.609913	0.4877306	0
25	10	0.3057028	0.05315495	-6.909849	0.3326272	1.679335	-6.87948	-0.0528338	0.3627623	4
25	11	0.3057025	0.05315495	-6.909845	0.3217882	1.518427	-6.871674	-0.05283362	0.3627623	4
25	1	4.105315	0.05315495	-8.513644	4.107369	1.479452	-8.476825	0.3447021	0.8529927	2
25	2	4.107663	0.05315495	-9.010454	4.087274	1.732763	-8.965666	0.3348492	0.8530755	2
25	3	-1.2518	0.05315495	27.19584	-1.257679	1.484601	27.14043	1.052907	0.6639909	3
25	4	-0.8513465	0.05315495	27.51763	-0.8778663	1.542159	27.48872	1.059289	0.6781191	3
25	5	-12.81904	0.05315495	14.55929	-12.78758	1.817148	14.50079	0.8022939	0.2558927	0
25	6	3.751102	0.05315495	18.6619	3.712322	1.531838	18.63005	0.8836585	0.8404958	0
25	7	2.265418	0.05315495	-11.36569	2.204419	1.634632	-11.31147	0.2881392	0.7880802	0
25	8	-20.29875	0.05315495	16.48979	-20.2643	1.53496	16.52905	0.8405805	-0.007995367	0
25	9	2.020446	0.05315495	23.94173	2.072872	1.770625	23.90267	0.9883703	0.7794374	0
25	10	0.3057028	0.05315495	-6.909849	0.3326272	1.679335	-6.87948	0.3765092	0.7189404	4
25	11	0.3057025	0.05315495	-6.909845	0.3217882	1.518427	-6.871674	0.3765093	0.7189404	4
26	1	4.107355	0.05315495	-8.444346	4.092072	1.479487	-8.406546	-0.3107472	0.6834856	2
26	2	4.112194	0.05315495	-8.919695	4.083858	1.72893	-8.87763	-0.3418134	0.6840112	2
26	3	-1.298548	0.05315495	27.15827	-1.309642	1.489686	27.10436	1.56011	0.2666556	3
26	4	-0.9196544	0.05315495	27.46274	-0.9454678	1.533018	27.44005	1.596383	0.2878315	3
26	5	-12.70745	0.05315495	14.49439	-12.63679	1.8142	14.4721	0.7965697	-0.1209114	0
26	6	3.675114	0.05315495	18.64481	3.63853	1.528535	18.62005	1.412341	0.6380346	0
26	7	2.21043	0.05315495	-11.20746	2.142434	1.622864	-11.13343	-0.3655922	0.5033184	0
