13	5	0.8081583	-0.1534764	0
13	6	1.480767	0.7242268	0
14	1	-0.3515685	0.6815171	2
14	2	-0.409654	0.6793417	2
14	3	1.607315	0.2942141	3
14	4	1.681261	0.3373831	3
14	5	0.8070699	-0.1506536	0
14	6	1.477417	0.7200074	0
14	7	-0.4881047	0.5483359	0
15	1	-0.3482943	0.681646	2
15	2	-0.4047136	0.6795902	2
15	3	1.603335	0.2918903	3
15	4	1.674777	0.333598	3
15	5	0.8058733	-0.1475046	0
15	6	1.473514	0.7150904	0
15	7	-0.4822881	0.5461912	0
15	8	0.7756931	-0.2549893	0
15	1	0.3342357	0.8524662	2
15	2	0.3165236	0.8517956	2
15	3	1.05933	0.6782094	3
15	4	1.070447	0.7028219	3
15	5	0.8168132	0.213363	0
15	6	0.8865185	0.8631127	0
15	7	0.2617297	0.8037468	0
15	8	0.8380359	-0.02486849	0
16	1	-0.3451324	0.6817725	2
16	2	-0.3994505	0.6798742	2
16	3	1.599512	0.2896585	3
16	4	1.667936	0.3296039	3
16	5	0.8045753	-0.1440609	0
16	6	1.469143	0.7095853	0
16	7	-0.4741719	0.5432084	0
16	8	0.7759697	-0.2547163	0
16	1	0.3352288	0.8525074	2
16	2	0.3181958	0.8518884	2
16	3	1.05871	0.676837	3
16	4	1.06942	0.7005469	3
16	5	0.8146213	0.2196085	0
16	6	0.8863012	0.8613937	0
16	7	0.2637213	0.8025595	0
16	8	0.8381468	-0.02413332	0
17	1	-0.3420308	0.6818995	2
17	2	-0.3939371	0.6801887	2
17	3	1.595784	0.2874821	3
17	4	1.660835	0.3254584	3
17	5	0.8041392	-0.1428916	0
17	6	1.464382	0.7035878	0
17	7	-0.4641061	0.5395229	0
17	8	0.7763581	-0.2543328	0
17	1	0.3362034	0.8525488	2
17	2	0.31995	0.851991	2
17	3	1.058102	0.6754929	3
17	4	1.068345	0.6981679	3
17	5	0.8138861	0.2217128	0
17	6	0.8860625	0.8595061	0
17	7	0.2662076	0.8010849	0
17	8	0.8383022	-0.02310252	0
18	1	-0.3389423	0.6820303	2
18	2	-0.3882401	0.6805296	2
18	3	1.592096	0.2853291	3
18	4	1.653563	0.3212131	3
18	5	0.8035025	-0.1411821	0
18	6	1.459296	0.6971809	0
18	7	-0.4524013	0.5352567	0
18	8	0.7768438	-0.2538533	0
18	1	0.3371745	0.8525913	2
18	2	0.3217649	0.8521023	2
18	3	1.057499	0.6741578	3
18	4	1.067236	0.6957126	3
18	5	0.8128168	0.2247755	0
18	6	0.8858053	0.8574725	0
18	7	0.2691215	0.7993675	0
18	8	0.8384963	-0.02181554	0
19	1	-0.3358269	0.6821679	2
19	2	-0.3824194	0.6808945	2
19	3	1.588402	0.2831724	3
19	4	1.646198	0.3169134	3
19	5	0.8027152	-0.138988	0
19	6	1.453942	0.6904365	0
19	7	-0.4393754	0.530599	0
19	8	0.7774147	-0.2532897	0
20	1	-0.3326504	0.6823158	2
20	2	-0.3765285	0.681282	2
20	3	1.584663	0.2809898	3
20	4	1.638807	0.3125985	3
20	5	0.8017918	-0.1363641	0
20	6	1.448369	0.6834168	0
20	7	-0.4252586	0.5256318	0
20	8	0.77806	-0.2526528	0
20	9	1.619736	0.4872351	0
20	1	0.3391556	0.8526843	2
20	2	0.3255028	0.8523476	2
20	3	1.056276	0.67145	3
20	4	1.064958	0.6906702	3
20	5	0.8098947	0.2333155	0
20	6	0.8852451	0.8530424	0
20	7	0.2760201	0.7954508	0
20	8	0.8389806	-0.01860452	0
20	9	0.9920141	0.7792217	0
21	1	-0.3293852	0.6824771	2
21	2	-0.3706138	0.6816919	2
21	3	1.580851	0.2787639	3
21	4	1.631446	0.3083011	3
21	5	0.8007436	-0.1333561	0
21	6	1.44262	0.6761752	0
21	7	-0.4101321	0.5201886	0
21	8	0.7787703	-0.2519517	0
21	9	1.618584	0.4872933	0
22	1	-0.3260102	0.6826547	2
22	2	-0.3647149	0.682125	2
22	3	1.576941	0.2764815	3
22	4	1.624161	0.3040481	3
22	5	0.7995797	-0.1300027	0
22	6	1.436731	0.6687577	0
22	7	-0.4050639	0.5182816	0
22	8	0.7795379	-0.2511938	0
22	9	1.616968	0.4873748	0
22	10	-0.05176161	0.3601615	4
23	1	-0.3225111	0.6828462	2
23	2	-0.3588634	0.6825755	2
23	3	1.572919	0.2741336	3
23	4	1.616988	0.2998608	3
23	5	0.7983072	-0.1263375	0
23	6	1.430734	0.6612037	0
23	7	-0.3977551	0.515506	0
23	8	0.7803558	-0.2503865	0
23	9	1.61495	0.4874766	0
23	10	-0.05199975	0.3607385	4
23	11	-0.05199975	0.3607385	4
23	1	0.3423588	0.8528569	2
23	2	0.3311626	0.8527688	2
23	3	1.054323	0.667125	3
23	4	1.061522	0.6830635	3
23	5	0.8040104	0.250668	0
23	6	0.8843181	0.845711	0
23	7	0.2830256	0.7912662	0
23	8	0.8398885	-0.01258397	0
23	9	0.9902381	0.7793268	0
23	10	0.3764433	0.7178491	4
23	11	0.3764433	0.7178491	4
24	1	-0.3188781	0.6830496	2
24	2	-0.3530846	0.6830406	2
24	3	1.568775	0.2717143	3
24	4	1.609956	0.2957554	3
24	5	0.7979003	-0.1250858	0
24	6	1.424656	0.6535468	0
24	7	-0.3885448	0.512004	0
24	8	0.781218	-0.2495351	0
24	9	1.612583	0.487596	0
24	10	-0.05235709	0.361605	4
24	11	-0.05235703	0.361605	4
24	1	0.3435083	0.8529229	2
24	2	0.3330195	0.8529201	2
24	3	1.053627	0.6655852	3
24	4	1.060397	0.6805725	3
24	5	0.8033086	0.2527953	0
24	6	0.8839918	0.8431303	0
24	7	0.2853694	0.7898034	0
24	8	0.8402273	-0.01033664	0
24	9	0.9893602	0.7793788	0
24	10	0.3764715	0.7183168	4
24	11	0.3764715	0.7183168	4
25	1	-0.3151058	0.6832641	2
25	2	-0.3473983	0.683519	2
25	3	1.564505	0.2692217	3
25	4	1.603083	0.2917432	3
25	5	0.7973149	-0.1232545	0
25	6	1.418518	0.6458155	0
25	7	-0.3777353	0.5079033	0
25	8	0.7821195	-0.2486453	0
25	9	1.609913	0.4877306	0
25	10	-0.0528338	0.3627623	4
25	11	-0.05283362	0.3627623	4
25	1	0.3447021	0.8529927	2
25	2	0.3348492	0.8530755	2
25	3	1.052907	0.6639909	3
25	4	1.059289	0.6781191	3
25	5	0.8022939	0.2558927	0
25	6	0.8836585	0.8404958	0
25	7	0.2881392	0.7880802	0
25	8	0.8405805	-0.007995367	0
25	9	0.9883703	0.7794374	0
25	10	0.3765092	0.7189404	4
25	11	0.3765093	0.7189404	4
26	1	-0.3107472	0.6834856	2
26	2	-0.3418134	0.6840112	2
26	3	1.56011	0.2666556	3
26	4	1.596383	0.2878315	3
26	5	0.7965697	-0.1209114	0
26	6	1.412341	0.6380346	0
26	7	-0.3655922	0.5033184	0
26	8	0.7830558	-0.2477211	0
26	9	1.606982	0.4878785	0
26	10	-0.05343011	0.3642123	4
26	11	-0.05342969	0.3642123	4
27	1	-0.3058155	0.6837085	2
27	2	-0.3363287	0.6845188	2
27	3	1.55505	0.2637014	3
27	4	1.589855	0.2840204	3
27	5	0.7956797	-0.1181133	0
27	6	1.406141	0.6302246	0
27	7	-0.352349	0.4983509	0
27	8	0.7840144	-0.2467749	0
27	9	1.603822	0.4880379	0
27	10	-0.05414616	0.365957	4
27	11	-0.05414538	0.3659569	4
27	12	0.8265158	-0.202821	0
27	1	0.3476262	0.8531371	2
27	2	0.3384199	0.8534001	2
27	3	1.0513	0.6604327	3
27	4	1.057132	0.6733435	3
27	5	0.799482	0.2644928	0
27	6	0.8829755	0.8350938	0
27	7	0.2947339	0.7840222	0
27	8	0.8413186	-0.00310111	0
27	9	0.9861122	0.7795712	0
27	10	0.3766145	0.7206551	4
27	11	0.3766148	0.720655	4
27	12	0.8556052	0.1023543	0
28	1	-0.3003687	0.683928	2
28	2	-0.3309358	0.6850438	2
28	3	1.549388	0.2603961	3
28	4	1.583487	0.2803026	3
28	5	0.7946572	-0.1149086	0
28	6	1.399931	0.6224033	0
28	7	-0.3382083	0.4930901	0
28	8	0.7849929	-0.2458094	0
28	9	1.600465	0.4882072	0
28	10	-0.05501296	0.3680011	4
28	11	-0.05498008	0.3679988	4
28	12	0.8260493	-0.2017684	0
28	1	0.3493328	0.8532084	2
28	2	0.3401644	0.8535705	2
28	3	1.050329	0.6582835	3
28	4	1.056082	0.6710192	3
28	5	0.7977499	0.2697836	0
28	6	0.882627	0.8323377	0
28	7	0.2984654	0.7817609	0
28	8	0.8416981	-0.0005891323	0
28	9	0.9848682	0.7796448	0
28	10	0.3766709	0.721747	4
28	11	0.3766834	0.7217458	4
28	12	0.8547357	0.1046746	0
29	1	-0.294499	0.6841444	2
29	2	-0.3256209	0.6855888	2
29	3	1.543229	0.2568007	3
29	4	1.57726	0.2766675	3
29	5	0.7935115	-0.1113379	0
29	6	1.393725	0.6145853	0
29	7	-0.3233462	0.4876155	0
29	8	0.7859895	-0.244827	0
29	9	1.596936	0.4883852	0
29	10	-0.05603237	0.3703479	4
29	11	-0.05593283	0.3703408	4
29	12	0.8253911	-0.200285	0
30	1	-0.28832	0.6843652	2
30	2	-0.3203677	0.6861559	2
30	3	1.536702	0.2529902	3
30	4	1.571151	0.2731013	3
30	5	0.7922804	-0.1074287	0
30	6	1.387524	0.606773	0
30	7	-0.318688	0.4860029	0
30	8	0.7870027	-0.243829	0
30	9	1.593259	0.4885707	0
30	10	-0.057206	0.373001	4
30	11	-0.05700156	0.372986	4
30	12	0.8245618	-0.1984216	0
30	13	-0.1487594	0.254588	5
31	1	-0.2819488	0.6845931	2
31	2	-0.3151547	0.6867403	2
31	3	1.529943	0.2490444	3
31	4	1.565136	0.2695895	3
31	5	0.7918745	-0.1060946	0
31	6	1.381341	0.5989834	0
31	7	-0.3120455	0.4837623	0
31	8	0.7880318	-0.2428167	0
31	9	1.589452	0.4887627	0
31	10	-0.05853587	0.3759648	4
31	11	-0.05818377	0.3759378	4
31	12	0.8235783	-0.1962216	0
31	13	-0.1452117	0.252601	5
31	14	-0.154145	0.2576053	5
32	1	-0.275497	0.6848351	2
32	2	-0.3099663	0.687344	2
32	3	1.523083	0.2450394	3
32	4	1.55919	0.2661184	3
32	5	0.7912856	-0.1041456	0
32	6	1.375188	0.5912302	0
32	7	-0.3037271	0.4810084	0
32	8	0.7890762	-0.241791	0
32	9	1.585533	0.4889603	0
32	10	-0.0600243	0.3792441	4
32	11	-0.05947606	0.3791999	4
32	12	0.8224806	-0.1937146	0
32	13	-0.1398416	0.2495936	5
32	14	-0.1573189	0.2593845	5
32	15	1.743092	1.127347	0
32	1	0.3571031	0.8535028	2
32	2	0.3469799	0.854315	2
32	3	1.045734	0.6481121	3
32	4	1.052006	0.6619954	3
32	5	0.7921001	0.2871711	0
32	6	0.881199	0.8210346	0
32	7	0.307871	0.7764947	0
32	8	0.8432704	0.009765089	0
32	9	0.9793392	0.7799723	0
32	10	0.3768828	0.7276828	4
32	11	0.3770875	0.7276597	4
32	12	0.8481922	0.1221354	0
32	13	0.3137496	0.651161	5
32	14	0.3088632	0.6576229	5
32	15	0.8856691	0.9632638	0
33	1	-0.2694694	0.6851298	2
33	2	-0.3047992	0.6879755	2
33	3	1.51668	0.2413014	3
33	4	1.553299	0.262679	3
33	5	0.7905328	-0.1016533	0
33	6	1.369069	0.5835215	0
33	7	-0.2940059	0.4778428	0
33	8	0.7901357	-0.2407525	0
33	9	1.581517	0.4891629	0
33	10	-0.06167386	0.3828443	4
33	11	-0.06087324	0.382776	4
33	12	0.8212761	-0.1909329	0
33	13	-0.133644	0.2461231	5
33	14	-0.1600354	0.2609087	5
33	15	1.73794	1.120487	0
33	1	0.358997	0.8535983	2
33	2	0.348667	0.854519	2
33	3	1.044595	0.6455888	3
33	4	1.051	0.6597694	3
33	5	0.7908373	0.2911154	0
33	6	0.8808357	0.8181582	0
33	7	0.3106114	0.7750978	0
33	8	0.8436763	0.01241505	0
33	9	0.9778531	0.7800604	0
33	10	0.3769324	0.7295587	4
33	11	0.3772296	0.7295232	4
33	12	0.8459976	0.1280503	0
33	13	0.3155058	0.6488402	5
33	14	0.3081127	0.6586177	5
33	15	0.8855236	0.9619576	0
34	1	-0.2637953	0.6854792	2
34	2	-0.2996554	0.6886436	2
34	3	1.510655	0.2377839	3
34	4	1.547454	0.2592666	3
34	5	0.7896312	-0.09867811	0
34	6	1.36299	0.5758632	0
34	7	-0.2831224	0.4743553	0
34	8	0.7912099	-0.2397012	0
34	9	1.577415	0.4893698	0
34	10	-0.0634874	0.3867713	4
34	11	-0.06236905	0.3866694	4
34	12	0.8208525	-0.1899395	0
34	13	-0.1274299	0.2426445	5
34	14	-0.1616011	0.2617871	5
34	15	1.731946	1.112504	0
34	1	0.3607908	0.8537115	2
34	2	0.3503517	0.8547346	2
34	3	1.043514	0.6431969	3
34	4	1.049996	0.6575459	3
34	5	0.7893403	0.2957851	0
34	6	0.8804705	0.8152677	0
34	7	0.3137092	0.7735505	0
34	8	0.8440871	0.01508647	0
34	9	0.9763361	0.7801502	0
34	10	0.3769806	0.7315914	4
34	11	0.3773931	0.7315388	4
34	12	0.845224	0.1301483	0
34	13	0.3172791	0.6464977	5
34	14	0.3076813	0.6591896	5
34	15	0.8853531	0.9604256	0
35	1	-0.2584143	0.6858855	2
35	2	-0.2945404	0.6893575	2
35	3	1.50494	0.2344475	3
35	4	1.541651	0.255879	3
35	5	0.7886236	-0.09526324	0
35	6	1.356955	0.5682599	0
35	7	-0.2713126	0.4706955	0
35	8	0.7922978	-0.2386383	0
35	9	1.573239	0.4895804	0
35	10	-0.06546761	0.3910316	4
35	11	-0.0639547	0.390883	4
35	12	0.8202323	-0.1884819	0
35	13	-0.1217953	0.2394924	5
35	14	-0.1621433	0.2620893	5
35	15	1.725248	1.103584	0
35	1	0.3625033	0.8538432	2
35	2	0.3520337	0.8549648	2
35	3	1.042482	0.6409126	3
35	4	1.048992	0.6553238	3
35	5	0.787657	0.3010927	0
35	6	0.8801036	0.8123647	0
35	7	0.3171188	0.7719173	0
35	8	0.8445022	0.01777619	0
35	9	0.9747922	0.7802416	0
35	10	0.3770276	0.7337809	4
35	11	0.3775816	0.7337048	4
35	12	0.8440953	0.1332136	0
35	13	0.3188985	0.6443608	5
35	14	0.3075315	0.6593862	5
35	15	0.8851609	0.958698	0
36	1	-0.2532741	0.6863519	2
36	2	-0.2894625	0.6901264	2
36	3	1.499478	0.2312589	3
36	4	1.535891	0.2525164	3
36	5	0.7875159	-0.09145248	0
36	6	1.350967	0.5607156	0
36	7	-0.2587526	0.4669188	0
36	8	0.7933986	-0.2375646	0
36	9	1.569	0.4897943	0
36	10	-0.06761759	0.3956324	4
36	11	-0.06561861	0.3954189	4
36	12	0.8194373	-0.1866155	0
36	13	-0.1167042	0.236648	5
36	14	-0.1617881	0.2618853	5
36	15	1.717964	1.093885	0
36	1	0.3641506	0.8539941	2
36	2	0.353712	0.8552125	2
36	3	1.04149	0.638715	3
36	4	1.047989	0.6531032	3
36	5	0.7858101	0.3069512	0
36	6	0.8797355	0.8094511	0
36	7	0.3207933	0.7702217	0
36	8	0.8449215	0.02048206	0
36	9	0.9732252	0.7803344	0
36	10	0.3770736	0.7361271	4
36	11	0.3777994	0.7360187	4
36	12	0.8426574	0.1371161	0
36	13	0.3203715	0.6424209	5
36	14	0.3076279	0.6592536	5
36	15	0.8849497	0.9568008	0
37	1	-0.2483307	0.6868814	2
37	2	-0.2844312	0.6909594	2
37	3	1.494222	0.2281903	3
37	4	1.530176	0.2491797	3
37	5	0.7863123	-0.08728266	0
37	6	1.345027	0.5532331	0
37	7	-0.2455938	0.4630711	0
37	8	0.794512	-0.2364805	0
37	9	1.564704	0.4900109	0
37	10	-0.06994042	0.4005817	4
37	11	-0.06734519	0.4002767	4
37	12	0.8184844	-0.1843866	0
37	13	-0.1121092	0.2340861	5
37	14	-0.1606343	0.2612306	5
37	15	1.710202	1.083548	0
37	1	0.3657468	0.8541654	2
37	2	0.3553848	0.8554804	2
37	3	1.040528	0.6365864	3
37	4	1.046987	0.650885	3
37	5	0.783819	0.3132848	0
37	6	0.8793661	0.8065283	0
37	7	0.3246916	0.7684834	0
37	8	0.8453445	0.0232029	0
37	9	0.9716381	0.7804284	0
37	10	0.3771189	0.7386302	4
37	11	0.378052	0.7384766	4
37	12	0.8409504	0.1417421	0
37	13	0.3217097	0.6406641	5
37	14	0.3079437	0.6588274	5
37	15	0.8847223	0.9547566	0
38	1	-0.2435463	0.6874772	2
38	2	-0.2794566	0.6918651	2
38	3	1.48913	0.2252179	3
38	4	1.524509	0.2458712	3
38	5	0.7859033	-0.08585978	0
38	6	1.339139	0.5458152	0
38	7	-0.2414243	0.4619559	0
38	8	0.7956375	-0.2353859	0
38	9	1.56036	0.49023	0
38	10	-0.07243933	0.4058879	4
38	11	-0.06911353	0.4054531	4
38	12	0.8173883	-0.1818359	0
38	13	-0.1079562	0.231778	5
38	14	-0.1587486	0.2601631	5
38	15	1.70205	1.072692	0
38	1	0.3673036	0.854358	2
38	2	0.3570504	0.8557715	2
38	3	1.039591	0.6345119	3
38	4	1.045987	0.648671	3
38	5	0.7831464	0.3154281	0
38	6	0.8789958	0.8035974	0
38	7	0.3259549	0.7679775	0
38	8	0.8457711	0.02593809	0
38	9	0.9700335	0.7805235	0
38	10	0.3771637	0.7412901	4
38	11	0.3783459	0.741073	4
38	12	0.8390086	0.1469922	0
38	13	0.3229272	0.6390736	5
38	14	0.3084613	0.6581315	5
38	15	0.8844807	0.9525851	0
39	1	-0.238887	0.6881365	2
39	2	-0.2745447	0.6928467	2
39	3	1.48417	0.2223222	3
39	4	1.518894	0.2425932	3
39	5	0.7853057	-0.08378386	0
39	6	1.333303	0.5384636	0
39	7	-0.2355575	0.460501	0
39	8	0.796775	-0.2342808	0
39	9	1.555974	0.4904513	0
39	10	-0.07511718	0.4115603	4
39	11	-0.07089484	0.410938	4
39	12	0.8161874	-0.1789904	0
39	13	-0.1041874	0.2296911	5
39	14	-0.156206	0.2587259	5
39	15	1.693588	1.061422	0
39	1	0.3688309	0.854571	2
39	2	0.3587071	0.8560865	2
39	3	1.038673	0.632479	3
39	4	1.04499	0.646463	3
39	5	0.7821696	0.3185384	0
39	6	0.8786244	0.8006595	0
39	7	0.3277615	0.7673161	0
39	8	0.8462011	0.02868819	0
39	9	0.9684138	0.7806194	0
39	10	0.3772087	0.7441067	4
39	11	0.3786894	0.7437991	4
39	12	0.8368794	0.1527945	0
39	13	0.3240391	0.637629	5
39	14	0.3091616	0.6571923	5
39	15	0.8842269	0.9503031	0
40	1	-0.2343249	0.6888584	2
40	2	-0.2697023	0.6939084	2
40	3	1.479314	0.2194871	3
40	4	1.513335	0.2393482	3
40	5	0.7845699	-0.08112383	0
40	6	1.327521	0.5311798	0
40	7	-0.2282432	0.4587597	0
40	8	0.7979244	-0.2331648	0
40	9	1.55155	0.4906744	0
40	10	-0.07797568	0.4176089	4
40	11	-0.07265157	0.4167119	4
40	12	0.8148877	-0.1758802	0
40	13	-0.100744	0.2277914	5
40	14	-0.1530861	0.2569648	5
40	15	1.684881	1.049827	0
40	1	0.3703368	0.8548039	2
40	2	0.3603534	0.8564268	2
40	3	1.037768	0.6304767	3
40	4	1.043996	0.6442628	3
40	5	0.7809463	0.3224963	0
40	6	0.8782522	0.7977157	0
40	7	0.3300357	0.7665224	0
40	8	0.8466338	0.03145361	0
40	9	0.9667809	0.7807161	0
40	10	0.3772551	0.7470802	4
40	11	0.3790922	0.7466412	4
40	12	0.8345861	0.1590708	0
40	13	0.3250611	0.6363087	5
40	14	0.3100244	0.6560377	5
40	15	0.8839623	0.9479254	0
41	1	-0.2298376	0.6896436	2
41	2	-0.2649356	0.6950557	2
41	3	1.474538	0.2166992	3
41	4	1.507838	0.2361387	3
41	5	0.7837075	-0.07794356	0
41	6	1.321793	0.523965	0
41	7	-0.2197272	0.4568491	0
41	8	0.7990854	-0.2320373	0
41	9	1.547094	0.4908991	0
41	10	-0.08339797	0.4291779	4
41	11	-0.07329512	0.4258775	4
41	12	0.8144561	-0.1748335	0
41	13	-0.09756757	0.2260455	5
41	14	-0.1493443	0.2548567	5
41	15	1.675986	1.037982	0
42	1	-0.2249383	0.6904285	2
42	2	-0.2602505	0.6963006	2
42	3	1.469363	0.2136781	3
42	4	1.502398	0.2329628	3
42	5	0.7827275	-0.07429731	0
42	6	1.316121	0.5168197	0
42	7	-0.2102488	0.454936	0
42	8	0.8002574	-0.2308991	0
42	9	1.54261	0.4911253	0
42	10	-0.08963656	0.4433648	4
42	11	-0.07215133	0.4363586	4
42	12	0.8138249	-0.1732994	0
42	13	-0.09460072	0.2244207	5
42	14	-0.1452067	0.252529	5
42	15	1.666953	1.025952	0
42	16	0.7323297	-0.2783203	6
43	1	-0.2197082	0.6911543	2
43	2	-0.2556486	0.6976009	2
43	3	1.463878	0.2104753	3
43	4	1.497007	0.2298159	3
43	5	0.7816398	-0.07023096	0
43	6	1.310505	0.5097446	0
43	7	-0.1999801	0.4530837	0
43	8	0.8014399	-0.2297506	0
43	9	1.538101	0.4913528	0
43	10	-0.0948886	0.4573157	4
43	11	-0.06868137	0.4464175	4
43	12	0.813016	-0.1713362	0
43	13	-0.09178998	0.2228867	5
43	14	-0.14075	0.2500266	5
43	15	1.657823	1.013793	0
43	16	0.7321048	-0.2778298	6
43	17	0.7323092	-0.2782755	6
44	1	-0.2147034	0.6919316	2
44	2	-0.2511326	0.6989679	2
44	3	1.458176	0.2071471	3
44	4	1.491657	0.2266921	3
44	5	0.7804866	-0.06577599	0
44	6	1.304944	0.5027398	0
44	7	-0.1890834	0.4513758	0
44	8	0.8026324	-0.228592	0
44	9	1.53357	0.4915813	0
44	10	-0.1005312	0.4719052	4
44	11	-0.06550889	0.4476683	4
44	12	0.8120472	-0.168993	0
44	13	-0.08908682	0.2214165	5
44	14	-0.1360462	0.2473913	5
44	15	1.64863	1.001551	0
44	16	0.731858	-0.2772913	6
44	17	0.7319502	-0.2774929	6
44	18	0.7333756	-0.2805992	6
45	1	-0.2098848	0.6927657	2
45	2	-0.2467007	0.7004079	2
45	3	1.452761	0.2039857	3
45	4	1.48634	0.2235883	3
45	5	0.780125	-0.06424797	0
45	6	1.299387	0.4957569	0
45	7	-0.1776981	0.4498665	0
45	8	0.8038347	-0.2274232	0
45	9	1.529019	0.491801	0
45	10	-0.1064956	0.4872099	4
45	11	-0.06063729	0.4489779	4
45	12	0.8109332	-0.1663119	0
45	13	-0.08644816	0.2199863	5
45	14	-0.1311614	0.244662	5
45	15	1.639454	0.9894406	0
45	16	0.7315888	-0.2767044	6
45	17	0.7315332	-0.2765861	6
45	18	0.7335965	-0.2810757	6
46	1	-0.2052202	0.693661	2
46	2	-0.2423522	0.7019266	2
46	3	1.447582	0.2009618	3
46	4	1.481056	0.2205033	3
46	5	0.7796128	-0.06201971	0
46	6	1.293848	0.4888073	0
46	7	-0.1659439	0.4486108	0
46	8	0.8050466	-0.2262434	0
46	9	1.524449	0.4920106	0
46	10	-0.1128328	0.5032644	4
46	11	-0.05436804	0.4503525	4
46	12	0.8096859	-0.163329	0
46	13	-0.08383662	0.2185755	5
46	14	-0.1261551	0.241874	5
46	15	1.630305	0.9774659	0
46	16	0.7313117	-0.2760918	6
46	17	0.7311196	-0.2756999	6
46	18	0.7337456	-0.2815607	6
46	19	-0.2535523	1.011081	0
47	1	-0.2006824	0.6946217	2
47	2	-0.2380876	0.7035287	2
47	3	1.442595	0.1980507	3
47	4	1.475804	0.2174375	3
47	5	0.7789696	-0.05917203	0
47	6	1.288335	0.4819004	0
47	7	-0.1624213	0.4485551	0
47	8	0.8062674	-0.2250524	0
47	9	1.519862	0.4922092	0
47	10	-0.1213798	0.5233562	4
47	11	-0.04708169	0.4519386	4
47	12	0.8083432	-0.1600678	0
47	13	-0.08121964	0.2171666	5
47	14	-0.1210789	0.2390558	5
47	15	1.621194	0.965631	0
47	16	0.7310577	-0.2755027	6
47	17	0.7306898	-0.2749282	6
47	18	0.7338158	-0.2820073	6
47	19	-0.2499437	1.01154	0
47	20	1.577989	0.7635547	0
47	1	0.3814601	0.8566551	2
47	2	0.3714547	0.8594874	2
47	3	1.030756	0.6149522	3
47	4	1.037112	0.629022	3
47	5	0.7715082	0.3540006	0
47	6	0.8755958	0.7768871	0
47	7	0.3519063	0.7618251	0
47	8	0.8497152	0.0512051	0
47	9	0.95512	0.7813804	0
47	10	0.3802613	0.7945161	4
47	11	0.3947226	0.7633914	4
47	12	0.8233448	0.1899647	0
47	13	0.3309712	0.6288292	5
47	14	0.3190952	0.6440638	5
47	15	0.8818156	0.9297	0
47	16	0.8073937	-0.08248675	6
47	17	0.8068005	-0.08080649	6
47	18	0.8128988	-0.1018022	6
47	19	0.4073929	0.9398531	0
47	20	0.9075259	0.877708	0
48	1	-0.1962465	0.6956486	2
