1	1	0.5624616	0.05315495	0.05315495	-6.098797	-0.01988561	0.3798494	0
1	2	6.505876	0.05315495	0.05315495	25.46431	2.189478	1.001535	0
1	3	-16.71107	0.05315495	0.05315495	16.92536	0.8228275	-0.1953735	2
1	4	-16.71107	0.05315495	0.05315495	16.92536	0.8228275	-0.1953735	2
1	1	0.5624616	0.05315495	0.05315495	-6.098797	0.3925944	0.727999	0
1	2	6.505876	0.05315495	0.05315495	25.46431	1.018567	0.9376857	0
1	3	-16.71107	0.05315495	0.05315495	16.92536	0.8492187	0.1185797	2
1	4	-16.71107	0.05315495	0.05315495	16.92536	0.8492187	0.1185797	2
2	1	0.5669019	0.05315495	0.05315495	-6.098605	-0.02001332	0.3801495	0
2	2	6.495449	0.05315495	0.05315495	25.45932	2.187461	0.9998482	0
2	3	-16.69999	0.05315495	0.05315495	16.9286	0.8230146	-0.1951916	2
2	4	-16.74185	0.05315495	0.05315495	16.91635	0.8223094	-0.1958783	2
2	1	0.5669019	0.05315495	0.05315495	-6.098605	0.3925982	0.7281557	0
2	2	6.495449	0.05315495	0.05315495	25.45932	1.018468	0.9373178	0
2	3	-16.69999	0.05315495	0.05315495	16.9286	0.8492831	0.1189709	2
2	4	-16.74185	0.05315495	0.05315495	16.91635	0.8490401	0.117494	2
3	1	0.5757825	0.05315495	0.05315495	-6.098221	-0.0202688	0.3807502	0
3	2	6.475986	0.05315495	0.05315495	25.45002	2.183708	0.9967083	0
3	3	-16.64035	0.05315495	0.05315495	16.94606	0.8240219	-0.1942103	2
3	4	-16.79082	0.05315495	0.05315495	16.90202	0.8214869	-0.1966794	2
3	1	0.5757825	0.05315495	0.05315495	-6.098221	0.3926058	0.728469	0
3	2	6.475986	0.05315495	0.05315495	25.45002	1.018283	0.9366312	0
3	3	-16.64035	0.05315495	0.05315495	16.94606	0.8496293	0.121075	2
3	4	-16.79082	0.05315495	0.05315495	16.90202	0.8487558	0.1157662	2
1	1	-1.018596	0.05315495	0.05315495	-7.861875	-0.05741079	0.2822176	2
1	2	-1.018596	0.05315495	0.05315495	-7.861875	-0.05741079	0.2822176	2
1	3	4.282845	0.05315495	0.05315495	26.62255	1.977944	0.7027969	0
1	4	-22.1334	0.05315495	0.05315495	16.27614	0.7643585	-0.2721457	3
1	5	-22.1334	0.05315495	0.05315495	16.27614	0.7643585	-0.2721457	3
1	6	-22.1334	0.05315495	0.05315495	16.27614	0.7643585	-0.2721457	3
1	7	-22.1334	0.05315495	0.05315495	16.27614	0.7643585	-0.2721457	3
1	1	-1.018596	0.05315495	0.05315495	-7.861875	0.3576283	0.6722185	2
1	2	-1.018596	0.05315495	0.05315495	-7.861875	0.3576283	0.6722185	2
1	3	4.282845	0.05315495	0.05315495	26.62255	1.041537	0.859256	0
1	4	-22.1334	0.05315495	0.05315495	16.27614	0.8363432	-0.07272267	3
1	5	-22.1334	0.05315495	0.05315495	16.27614	0.8363432	-0.07272267	3
1	6	-22.1334	0.05315495	0.05315495	16.27614	0.8363432	-0.07272267	3
1	7	-22.1334	0.05315495	0.05315495	16.27614	0.8363432	-0.07272267	3
2	1	-1.025715	0.05315495	0.05315495	-7.852773	-0.05677051	0.2818159	2
2	2	-0.9988401	0.05315495	0.05315495	-7.887134	-0.05919014	0.2833338	2
2	3	4.282479	0.05315495	0.05315495	26.611	1.977145	0.7027561	0
2	4	-22.12221	0.05315495	0.05315495	16.27903	0.7644962	-0.2720091	3
2	5	-22.16445	0.05315495	0.05315495	16.26813	0.7639768	-0.2725248	3
2	6	-22.12362	0.05315495	0.05315495	16.27866	0.7644788	-0.2720264	3
2	7	-22.16596	0.05315495	0.05315495	16.26774	0.7639582	-0.2725433	3
2	1	-1.025715	0.05315495	0.05315495	-7.852773	0.3578088	0.6719673	2
2	2	-0.9988401	0.05315495	0.05315495	-7.887134	0.3571273	0.6729155	2
2	3	4.282479	0.05315495	0.05315495	26.611	1.041308	0.8592432	0
2	4	-22.12221	0.05315495	0.05315495	16.27903	0.8364004	-0.07232797	3
2	5	-22.16445	0.05315495	0.05315495	16.26813	0.8361844	-0.07381821	3
2	6	-22.12362	0.05315495	0.05315495	16.27866	0.8363932	-0.07237768	3
2	7	-22.16596	0.05315495	0.05315495	16.26774	0.8361766	-0.07387149	3
3	1	-1.063999	0.05315495	0.05315495	-7.803824	-0.0533357	0.2796615	2
3	2	-0.9674073	0.05315495	0.05315495	-7.927323	-0.06202929	0.2851145	2
3	3	4.281796	0.05315495	0.05315495	26.58944	1.975654	0.70268	0
3	4	-22.10672	0.05315495	0.05315495	16.28302	0.7646869	-0.2718198	3
